gid,lbl,layer,path,ADM_DR_CD,ADM_DR_NM,OBJECTID,8_num,총인��,생산인�,유동인�,NUMPOINTS,area_sum,review_vis,review_blo,avg_sal_su,xcoord,ycoord
다사476506,"428.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114069",망원1동,"213","11440690",0.019,9290.541,53.789,1.000000000000000,39.600000,103.000000,102.000000,475333.333000,126.907316897907606,37.553708990232664
다사454538,"366.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114074",상암동,"218","11440740",0.012,13712.997,143.220,0.000000000000000,,,,,126.882172605118996,37.582423060554085
다사472513,"331.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114070",망원2동,"214","11440700",0.015,6006.179,39.255,0.000000000000000,,,,,126.902738147085117,37.559995334103291
다사456536,"524.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114074",상암동,"218","11440740",0.017,19426.746,202.895,1.000000000000000,142.000000,128.000000,0.000000,712000.000000,126.884452505247722,37.580632290294531
다사485506,"119.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114066",서교동,"211","11440660",0.004,7128.135,43.724,2.000000000000000,167.930000,149.000000,13.000000,948000.000000,126.917505805600115,37.553759696386997
다사506509,"90.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1113075",신촌동,"205","11410585",0.003,3921.240,30.279,0.000000000000000,,,,,126.941223930836330,37.556764529088866
다사506509,"90.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114060",대흥동,"208","11440600",0.004,2127.236,12.976,0.000000000000000,,,,,126.941309389804843,37.556321805295973
다사508491,"20.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114059",용강동,"207","11440590",0.001,756.831,3.054,2.000000000000000,387.000000,3690.000000,99.000000,980000.000000,126.943644732080500,37.540365531796041
다사485513,"165.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114071",연남동,"215","11440710",0.008,3611.591,10.256,0.000000000000000,,,,,126.917973937619621,37.560020028433613
다사485513,"165.00",마포구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 마포구_202204/마포구.shp,"1114072",성산1동,"216","11440720",0.007,3658.629,14.189,0.000000000000000,,,,,126.917431445510459,37.560071259235677
