gid,lbl,layer,path,ADM_DR_CD,ADM_DR_NM,OBJECTID,8_num,총인��,생산인�,유동인�,NUMPOINTS,area_sum,review_vis,review_blo,avg_sal_su,xcoord,ycoord
다사501408,"534.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121073",대학동,"334","11620735",0.020,15346.738,90.960,0.000000000000000,,,,,126.936284154637818,37.465518172950894
다사497433,"121.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121052",보라매동,"320","11620525",0.004,1570.432,5.752,0.000000000000000,,,,,126.931667883334271,37.488156138933221
다사497433,"121.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121069",신림동,"331","11620695",0.005,3651.186,18.720,0.000000000000000,,,,,126.931425126615963,37.487759760511210
다사523421,"345.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121058",낙성대동,"323","11620585",0.016,8864.515,51.984,1.000000000000000,64.360000,140.000000,166.000000,621333.333000,126.961077135288591,37.477351534543430
다사503414,"12.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121066",서림동,"329","11620665",0.000,0.000,0.000,0.000000000000000,,,,,126.938530110316890,37.471133839742762
다사503414,"12.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121073",대학동,"334","11620735",0.000,0.000,0.000,0.000000000000000,,,,,126.938473665593989,37.470686616961672
다사533416,"329.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121063",남현동,"326","11620630",0.016,9025.970,74.176,0.000000000000000,,,,,126.972418401274624,37.472895917614146
다사501429,"367.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121064",서원동,"327","11620645",0.012,6506.472,36.456,0.000000000000000,,,,,126.936093573541669,37.484272966031078
다사501429,"367.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121078",은천동,"335","11620605",0.010,6914.155,34.780,0.000000000000000,,,,,126.936303564101621,37.484815465076629
다사501429,"367.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121080",청룡동,"337","11620595",0.009,8328.473,35.838,0.000000000000000,,,,,126.936164600991646,37.484646365966611
다사517418,"217.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121058",낙성대동,"323","11620585",0.010,5540.322,32.490,0.000000000000000,,,,,126.954311059357394,37.474616400584786
다사506435,"555.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121078",은천동,"335","11620605",0.015,10371.233,52.170,0.000000000000000,,,,,126.941757027543872,37.489880843914356
다사541417,"116.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121063",남현동,"326","11620630",0.006,3384.739,27.816,0.000000000000000,,,,,126.981459319449939,37.473837300576498
다사500414,"96.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121066",서림동,"329","11620665",0.003,1176.053,6.006,0.000000000000000,,,,,126.935486748689485,37.471336300821235
다사500414,"96.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121073",대학동,"334","11620735",0.004,3069.348,18.192,0.000000000000000,,,,,126.935100852011047,37.470907589317619
다사497437,"371.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121052",보라매동,"320","11620525",0.011,4318.688,15.818,0.000000000000000,,,,,126.931563098368585,37.491634948055875
다사511427,"322.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121061",중앙동,"324","11620615",0.016,5963.907,31.744,0.000000000000000,,,,,126.947465851874114,37.482696819357017
다사519423,"195.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121058",낙성대동,"323","11620585",0.009,4986.290,29.241,1.000000000000000,90.000000,431.000000,191.000000,621333.333000,126.956540254650591,37.479133472611231
다사502414,"234.00",관악구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 관악구_202204/관악구.shp,"1121066",서림동,"329","11620665",0.008,3136.142,16.016,1.000000000000000,64.800000,49.000000,12.000000,82333.333000,126.937400840057450,37.471195476721441
