gid,lbl,layer,path,ADM_DR_CD,ADM_DR_NM,OBJECTID,8_num,총인��,생산인�,유동인�,NUMPOINTS,area_sum,review_vis,review_blo,avg_sal_su,xcoord,ycoord
다사408493,"233.00",강서구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 강서구_202204/강서구.shp,"1116058",화곡3동,"247","11500560",0.010,4767.387,14.400,0.000000000000000,,,,,126.830431170694894,37.541836135458901
다사414482,"97.00",강서구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 강서구_202204/강서구.shp,"1115057",신월1동,"227","11470560",0.004,1420.164,6.304,0.000000000000000,,,,,126.837045285098057,37.531627821685539
다사414482,"97.00",강서구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 강서구_202204/강서구.shp,"1116073",화곡1동,"259","11500540",0.002,2332.149,8.774,0.000000000000000,,,,,126.837566975285725,37.531774230372605
다사436495,"294.00",강서구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 강서구_202204/강서구.shp,"1115053",목3동,"225","11470530",0.010,4141.772,16.870,0.000000000000000,,,,,126.862486332680731,37.543656096793733
다사436495,"294.00",강서구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 강서구_202204/강서구.shp,"1116053",등촌2동,"243","11500530",0.012,4601.270,17.616,0.000000000000000,,,,,126.861955267953618,37.543515730857195
다사411492,"216.00",강서구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 강서구_202204/강서구.shp,"1115061",신월5동,"231","11470600",0.011,2183.075,18.018,0.000000000000000,,,,,126.833388919141797,37.540585938334843
다사411492,"216.00",강서구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 강서구_202204/강서구.shp,"1116058",화곡3동,"247","11500560",0.009,4290.649,12.960,2.000000000000000,262.320000,1005.000000,46.000000,770666.666000,126.833933620857380,37.540720832516229
다사439503,"103.00",강서구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 강서구_202204/강서구.shp,"1115053",목3동,"225","11470530",0.004,1656.709,6.748,0.000000000000000,,,,,126.865335256259513,37.550589310770384
다사439503,"103.00",강서구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 강서구_202204/강서구.shp,"1116051",염창동,"241","11500510",0.002,1477.497,10.856,0.000000000000000,,,,,126.865631731796483,37.550964604238914
다사439503,"103.00",강서구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 강서구_202204/강서구.shp,"1116052",등촌1동,"242","11500520",0.003,1599.420,6.747,0.000000000000000,,,,,126.865012104634374,37.551138001075344
다사437487,"161.00",강서구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 강서구_202204/강서구.shp,"1115054",목4동,"226","11470540",0.005,2180.358,13.890,0.000000000000000,,,,,126.863667009871861,37.536345686596739
다사437487,"161.00",강서구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 강서구_202204/강서구.shp,"1116053",등촌2동,"243","11500530",0.007,2684.074,10.276,0.000000000000000,,,,,126.863101555121915,37.536359410188339
다사437456,"9.00",구로구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 구로구_202204/구로구.shp,"1115070",신정7동,"238","11470680",0.000,0.000,0.000,0.000000000000000,,,,,126.863533013930990,37.508435756575459
다사437456,"9.00",구로구,C:/Users/lee/Desktop/데이터2/(B100)국토통계_인구정보-총 인구 수(전체)-(격자) 100M_서울특별시 구로구_202204/구로구.shp,"1117062",고척2동,"267","11530730",0.000,0.000,0.000,0.000000000000000,,,,,126.863769721712529,37.508096257280386
